,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,spectral_type,index,temperature,radius,name,description,image,external_url,premium,price
112106,112106,112460,,,Gl 873,,,22.780527,44.333991,5.1224,-704.66,-459.39,-0.5,10.29,11.743,M4.5Ve,1.54,3.478781,-1.15001,3.579733,1.73e-06,-1.9e-05,-8.52e-06,5.963927917479288,0.7737741151262888,-3.4162880814e-06,-2.227185567e-06,,,Lac,1,112106,,0.0017490410399663,EV,10.386,10.206,M,43,3600.789659168819,0.10878900398740565,HIP112460,"HIP112460 belongs to the Lac constellation. For more information, visit https://explorer.openstars.org/#view/hip-112460",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip112460.png,https://explorer.openstars.org/#view/hip-112460,0,0.09
97338,97338,97649,187642.0,7557.0,Gl 768,53Alp Aql,Altair,19.846388,8.868322,5.1295,536.82,385.54,-26.1,0.76,2.21,A7IV-V,0.221,2.355468,-4.4873,0.790749,-1.12e-06,3.087e-05,5.36e-06,5.195772105546999,0.15478141706831,2.6025767999e-06,1.869150664e-06,Alp,53.0,Aql,1,97338,,11.376272858234303,Alp,0.803,0.753,A,44,7694.92703098967,1.9143277183213303,HIP97649 - Altair,"HIP97649 - Altair belongs to the Aql constellation. For more information, visit https://explorer.openstars.org/#view/hip-97649",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip97649.png,https://explorer.openstars.org/#view/hip-97649,300,0.22
57371,57371,57544,,,Gl 445,,,11.794333,78.69116,5.3516,743.21,480.4,-112.2,10.8,12.158,M4,1.572,-1.047725,0.056332,5.246711,3.364e-05,-2.112e-05,-0.00011008,3.0877491958578585,1.3734198391430588,3.6031837552e-06,2.329044921e-06,,,Cam,1,57371,,0.0011934383792107,,10.866,10.736,M,45,3561.729764540685,0.09185996542886776,HIP57544,"HIP57544 belongs to the Cam constellation. For more information, visit https://explorer.openstars.org/#view/hip-57544",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip57544.png,https://explorer.openstars.org/#view/hip-57544,0,0.09
66943,66943,67155,119850.0,,Gl 526,,,13.76215,14.89152,5.3911,1778.46,-1455.52,16.1,8.46,9.802,M3V,1.435,-4.665503,-2.319265,1.385494,-2.32e-06,-5.306e-05,-3.253e-05,3.602922481402103,0.2599060490992737,8.6222173832e-06,-7.056560083e-06,,,Boo,1,66943,,0.0104520144145843,,,,M,46,3736.8717547882025,0.24674449125493664,HIP67155,"HIP67155 belongs to the Boo constellation. For more information, visit https://explorer.openstars.org/#view/hip-67155",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip67155.png,https://explorer.openstars.org/#view/hip-67155,0,0.1
58735,58735,58910,104901.0,,,,,12.080228,-62.002292,5.5169,-6.13,0.16,0.0,7.57,8.862,F0Ib-II,0.626,-2.589262,-0.054392,-4.871237,-1e-08,1.6e-07,0.0,3.1625963449580623,-1.0821441372126162,-2.97190786e-08,7.75701e-10,,,Cru,1,58735,,0.024842768936968,BY,7.833,7.043,F,47,5505.972003941812,0.17516305222873857,HIP58910,"HIP58910 belongs to the Cru constellation. For more information, visit https://explorer.openstars.org/#view/hip-58910",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip58910.png,https://explorer.openstars.org/#view/hip-58910,0,0.1
33139,33139,33226,265866.0,,,,,6.913622,33.268175,5.5863,-729.33,-399.31,26.4,9.89,11.154,K:...,1.58,-1.10658,4.538001,3.064541,1.243e-05,3.237e-05,5.77e-06,1.8099820389483563,0.5806391907918138,-3.5358916163e-06,-1.935909507e-06,,,Gem,1,33139,,0.0030088462766457,,,,K,48,3552.1294074956745,0.14659084851852353,HIP33226,"HIP33226 belongs to the Gem constellation. For more information, visit https://explorer.openstars.org/#view/hip-33226",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip33226.png,https://explorer.openstars.org/#view/hip-33226,0,0.09
83352,83352,83609,,,,,,17.089101,-33.767358,5.6155,136.68,-141.19,0.0,9.25,10.503,G0,0.607,-1.102705,-4.536064,-3.121219,4.12e-06,1.2e-06,-3.2e-06,4.473916289129212,-0.5893515764488062,6.626433385e-07,-6.84508435e-07,,,Sco,1,83352,,0.0054802453217685,,,,G,49,5575.013529002134,0.08029460428092869,HIP83609,"HIP83609 belongs to the Sco constellation. For more information, visit https://explorer.openstars.org/#view/hip-83609",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip83609.png,https://explorer.openstars.org/#view/hip-83609,0,0.09
25813,25813,25878,36395.0,,Gl 205,,,5.524277,-3.677229,5.6571,763.05,-2092.89,8.5,7.97,9.207,M1V,1.474,0.701301,5.601801,-0.362827,-2.014e-05,7.56e-06,-5.783e-05,1.446252222494408,-0.0641797528990825,3.6993707894e-06,-1.0146617038e-05,,,Ori,1,25813,,0.0180800655211,,,,M,50,3684.8446376891807,0.33367865141528813,HIP25878,"HIP25878 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-25878",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip25878.png,https://explorer.openstars.org/#view/hip-25878,0,0.1
29222,29222,29295,42581.0,,Gl 229,,,6.176284,-21.864643,5.7534,-137.01,-714.06,5.2,8.15,9.35,M1/M2V,1.487,-0.246337,5.333894,-2.142671,3.93e-06,-2.3e-06,-2.046e-05,1.6169473068717923,-0.3816100102799612,-6.642432237e-07,-3.461860567e-06,,,Lep,1,29222,,0.0158489319246111,,,,M,51,3667.9012877792325,0.3153224086488226,HIP29295,"HIP29295 belongs to the Lep constellation. For more information, visit https://explorer.openstars.org/#view/hip-29295",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip29295.png,https://explorer.openstars.org/#view/hip-29295,0,0.1
95799,95799,96100,185144.0,7462.0,Gl 764,61Sig Dra,,19.539149,69.661175,5.7547,598.43,-1738.81,28.2,4.67,5.87,K0V,0.786,0.784452,-1.840016,5.396152,3.712e-05,-4.452e-05,1.019e-05,5.11533717611695,1.2158168705983676,2.9012705085e-06,-8.429988758e-06,Sig,61.0,Dra,1,95799,,0.3908408957924018,,,,K,52,4998.915319719678,0.8419200054250467,HIP96100,"HIP96100 belongs to the Dra constellation. For more information, visit https://explorer.openstars.org/#view/hip-96100",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip96100.png,https://explorer.openstars.org/#view/hip-96100,0,0.11
45211,45211,45343,79210.0,,Gl 338A,,,9.239826,52.686625,5.8113,-1533.58,-562.8,13.7,7.64,8.819,M0V,1.41,-2.642238,2.329858,4.62201,1.274e-05,4.636e-05,1.53e-06,2.41898086870063,0.9195550723503024,-7.4350056422e-06,-2.728531394e-06,,,UMa,1,45211,Gl 338,0.0258463963576984,,7.921,7.291,M,53,3771.202526112049,0.3808410682465234,HIP45343,"HIP45343 belongs to the UMa constellation. For more information, visit https://explorer.openstars.org/#view/hip-45343",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip45343.png,https://explorer.openstars.org/#view/hip-45343,0,0.1
26792,26792,26857,,,Gl 213,,,5.702566,12.489337,5.8292,1999.05,-1570.64,105.6,11.56,12.732,M5,1.675,0.44278,5.674935,1.260815,-4.736e-05,0.00011909,-1.997e-05,1.49292836109396,0.21798005957107,9.6916678811e-06,-7.614677592e-06,,,Ori,1,26792,,0.0007033961712162,V1352,11.635,11.475,M,54,3442.866413329261,0.07549210005413272,HIP26857,"HIP26857 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-26857",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip26857.png,https://explorer.openstars.org/#view/hip-26857,0,0.09
86722,86722,86990,,,Gl 693,,,17.776329,-57.319042,5.8316,-1119.87,-1352.52,-115.0,10.75,11.921,M5,1.66,-0.184376,-3.142875,-4.907535,-2.601e-05,9.738e-05,7.834e-05,4.653832124774061,-1.00040601351743,-5.4292829644e-06,-6.557201992e-06,,,Pav,1,86722,,0.0014845676750522,,10.803,10.673,M,55,3459.559139746894,0.10858454769527232,HIP86990,"HIP86990 belongs to the Pav constellation. For more information, visit https://explorer.openstars.org/#view/hip-86990",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip86990.png,https://explorer.openstars.org/#view/hip-86990,0,0.09
72957,72957,73184,131977.0,5568.0,Gl 570A,,,14.957765,-21.415475,5.8404,1034.18,-1725.6,29.1,5.72,6.888,K4V,1.024,-3.887091,-3.802093,-2.13259,1.342e-05,-2.784e-05,-5.635e-05,3.915933776153564,-0.3737705500176212,5.0138461215e-06,-8.365944871e-06,,,Lib,1,72957,Gl 570,0.1530382532177437,KX,5.733,5.683,K,56,4425.125374303756,0.6725697113908801,HIP73184,"HIP73184 belongs to the Lib constellation. For more information, visit https://explorer.openstars.org/#view/hip-73184",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip73184.png,https://explorer.openstars.org/#view/hip-73184,0,0.11
94466,94466,94761,180617.0,,Gl 752A,,,19.282016,5.168904,5.8699,-578.86,-1331.7,36.3,9.12,10.277,M3.5V,1.464,1.925584,-5.520142,0.528861,-2.25e-06,-4.356e-05,-3.439e-05,5.048020026065877,0.0902143906918987,-2.8063924712e-06,-6.456263783e-06,,,Aql,1,94466,Gl 752,0.0067483873087075,V1428,9.154,9.084,M,57,3698.0118684560393,0.202490541873976,HIP94761,"HIP94761 belongs to the Aql constellation. For more information, visit https://explorer.openstars.org/#view/hip-94761",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip94761.png,https://explorer.openstars.org/#view/hip-94761,0,0.1
72955,72955,73182,131976.0,,Gl 570B,,,14.957361,-21.41152,5.9252,987.05,-1666.81,27.9,8.01,9.146,K5V,1.519,-3.944034,-3.856974,-2.163168,1.332e-05,-2.663e-05,-5.499e-05,3.915827989842547,-0.373701518075445,4.7853534339e-06,-8.080922908e-06,,,Lib,2,72957,Gl 570,0.019124936418442,,,,K,58,3627.011418696138,0.3542085072414663,HIP73182,"HIP73182 belongs to the Lib constellation. For more information, visit https://explorer.openstars.org/#view/hip-73182",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip73182.png,https://explorer.openstars.org/#view/hip-73182,0,0.1
75841,75841,76074,,,Gl 588,,,15.536988,-41.275586,5.9291,-1177.47,-1028.86,15.4,9.31,10.445,M0,1.524,-2.678394,-3.561312,-3.911408,-2.244e-05,2.647e-05,-3.262e-05,4.067574074313111,-0.7203948814727887,-5.7085356444e-06,-4.988054033e-06,,,Lup,1,75841,,0.0057809604740571,,,,M,59,3620.724890305991,0.1955139258197957,HIP76074,"HIP76074 belongs to the Lup constellation. For more information, visit https://explorer.openstars.org/#view/hip-76074",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip76074.png,https://explorer.openstars.org/#view/hip-76074,0,0.09
84147,84147,84405,155885.0,6401.0,Gl 663A,36    Oph,,17.255836,-26.602829,5.9333,-473.69,-1143.93,0.9,4.33,5.464,K2:III:,0.855,-1.027046,-5.204798,-2.656955,-1.067e-05,1.628e-05,-2.983e-05,4.51756739350317,-0.4643069618799312,-2.2965139234e-06,-5.545929135e-06,,36.0,Oph,1,84147,Gl 663,0.5680675741067719,,,,K,60,4813.966777790712,1.0943342128434332,HIP84405,"HIP84405 belongs to the Oph constellation. For more information, visit https://explorer.openstars.org/#view/hip-84405",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip84405.png,https://explorer.openstars.org/#view/hip-84405,0,0.11
3814,3814,3821,4614.0,219.0,Gl 34A,24Eta Cas,,0.81826,57.815187,5.9531,1087.11,-559.65,8.2,3.46,4.586,G0V SB,0.587,3.098462,0.674227,5.038376,1.105e-05,3.451e-05,-1.5e-06,0.2142198755075235,1.0090653769770737,5.2704580026e-06,-2.713259763e-06,Eta,24.0,Cas,1,3814,Gl  34,1.2752637064597296,Eta,3.507,3.457,G,61,5650.074021709954,1.1898840507116604,HIP3821,"HIP3821 belongs to the Cas constellation. For more information, visit https://explorer.openstars.org/#view/hip-3821",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip3821.png,https://explorer.openstars.org/#view/hip-3821,0,0.11
37659,37659,37766,,,Gl 285,,,7.744493,3.552454,5.9566,-344.87,-450.84,26.8,11.19,12.315,M4.5Ve,1.6,-2.621889,5.336048,0.369099,-3.48e-06,2.967e-05,-1.129e-05,2.0275035122017737,0.0620020118275262,-1.6719769401e-06,-2.185733997e-06,,,CMi,1,37659,,0.0010327614057613,YZ,11.284,11.084,M,62,3528.4089002305927,0.08707951547977325,HIP37766,"HIP37766 belongs to the CMi constellation. For more information, visit https://explorer.openstars.org/#view/hip-37766",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip37766.png,https://explorer.openstars.org/#view/hip-37766,0,0.09
84220,84220,84478,156026.0,,Gl 664,,,17.270388,-26.546147,5.9705,-479.71,-1123.37,-0.1,6.33,7.45,K5V,1.144,-1.014027,-5.243915,-2.668326,-1.086e-05,1.699e-05,-2.904e-05,4.521376910127564,-0.4633176617001262,-2.3256997069e-06,-5.446251443e-06,,,Oph,1,84220,,0.0912010839355909,V2215,6.35,6.32,K,63,4192.766808473715,0.5784671907520309,HIP84478,"HIP84478 belongs to the Oph constellation. For more information, visit https://explorer.openstars.org/#view/hip-84478",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip84478.png,https://explorer.openstars.org/#view/hip-84478,0,0.1
83882,83882,84140,155876.0,,Gl 661A,,,17.202169,45.665974,5.9776,325.96,-1591.73,-30.0,9.31,10.427,K5,1.485,-0.866144,-4.086415,4.275453,6.84e-06,-1.326e-05,-5.418e-05,4.50351736961339,0.7970215959080262,1.5802986731e-06,-7.716924797e-06,,,Her,1,83882,Gl 661,0.005877599636806,,,,K,64,3670.495277509647,0.19182997734015161,HIP84140,"HIP84140 belongs to the Her constellation. For more information, visit https://explorer.openstars.org/#view/hip-84140",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip84140.png,https://explorer.openstars.org/#view/hip-84140,0,0.09
117106,117106,117473,,,Gl 908,,,23.820146,2.401223,5.9776,995.12,-968.25,-71.3,8.98,10.097,M2V,1.46,5.965095,-0.281077,0.250417,-7.024e-05,3.218e-05,-3.109e-05,6.236099684181608,0.0419092486759662,4.8244778979e-06,-4.694208461e-06,,,Psc,1,117106,,0.0079652607978377,BR,9.01,8.96,M,65,3703.311779110443,0.2193468620262655,HIP117473,"HIP117473 belongs to the Psc constellation. For more information, visit https://explorer.openstars.org/#view/hip-117473",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip117473.png,https://explorer.openstars.org/#view/hip-117473,0,0.1
99143,99143,99461,191408.0,7703.0,Gl 783A,,,20.186632,-36.101212,6.015,456.89,-1574.91,-129.8,5.32,6.424,K2V,0.868,2.632166,-4.084363,-3.543434,-6.156e-05,0.00012012,4.11e-05,5.28484785982072,-0.63008501456744,2.215065225e-06,-7.635379136e-06,,,Sgr,1,99143,Gl 783,0.2346388924464129,,,,K,66,4781.007265087409,0.713302852951386,HIP99461,"HIP99461 belongs to the Sgr constellation. For more information, visit https://explorer.openstars.org/#view/hip-99461",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip99461.png,https://explorer.openstars.org/#view/hip-99461,0,0.11
15471,15471,15510,20794.0,1008.0,Gl 139,,82 G. Eri,3.331944,-43.069784,6.0434,3038.08,726.34,86.7,4.26,5.354,G8V,0.711,2.839238,3.381499,-4.127499,-1.715e-05,0.00011797,-4.501e-05,0.8723007989903294,-0.7517095357877388,1.47290274662e-05,3.521395687e-06,,,Eri,1,15471,,0.6286370884130494,,,,G,67,5221.43088094818,0.9784961980911132,HIP15510 - 82 G. Eri,"HIP15510 - 82 G. Eri belongs to the Eri constellation. For more information, visit https://explorer.openstars.org/#view/hip-15510",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip15510.png,https://explorer.openstars.org/#view/hip-15510,300,0.21
71027,71027,71253,,,Gl 555,,,14.571338,-12.519555,6.061,-357.5,595.12,9.0,11.32,12.407,M4,1.633,-4.626156,-3.689053,-1.313877,-1.654e-05,2.5e-07,1.507e-05,3.814767243422055,-0.2185074542972187,-1.7332089079e-06,2.885223175e-06,,,Lib,1,71027,,0.0009488553267278,HN,11.397,11.177,M,68,3490.122363578167,0.08531148925423289,HIP71253,"HIP71253 belongs to the Lib constellation. For more information, visit https://explorer.openstars.org/#view/hip-71253",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip71253.png,https://explorer.openstars.org/#view/hip-71253,0,0.09
98924,98924,99240,190248.0,7665.0,Gl 780,Del Pav,,20.145157,-66.182068,6.1084,1210.29,-1130.34,-21.7,3.55,4.62,G5IV-Vvar,0.751,1.313772,-2.087713,-5.587991,9.26e-06,5.259e-05,6.78e-06,5.273989828950576,-1.155094997375865,5.8676514943e-06,-5.480042956e-06,Del,,Pav,1,98924,,1.23594743344451,,,,G,69,5099.747693962902,1.4378748404148218,HIP99240,"HIP99240 belongs to the Pav constellation. For more information, visit https://explorer.openstars.org/#view/hip-99240",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip99240.png,https://explorer.openstars.org/#view/hip-99240,0,0.11
115766,115766,116132,,,Gl 896A,,,23.531155,19.937259,6.182,554.4,-62.61,1.1,10.05,11.094,M6Ve,1.19,5.76778,-0.711525,2.108009,3.72e-06,1.628e-05,-1.38e-06,6.160441992311644,0.3479708100088562,2.687807045e-06,-3.03541845e-07,,,Peg,1,115766,Gl 896,0.0031798014276915,EQ,10.105,9.995,M,70,4111.505003605853,0.11247939777215002,HIP116132,"HIP116132 belongs to the Peg constellation. For more information, visit https://explorer.openstars.org/#view/hip-116132",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip116132.png,https://explorer.openstars.org/#view/hip-116132,0,0.09
82565,82565,82817,152751.0,,Gl 644A,,,16.924656,-8.336344,6.1954,-829.34,-878.81,12.1,9.02,10.06,M3Ve,1.553,-1.703055,-5.888724,-0.898248,-2.627e-05,-1.17e-06,-2.791e-05,4.430864468404439,-0.1454966471721775,-4.0207537783e-06,-4.260591106e-06,,,Oph,1,82565,Gl 644,0.00824138115013,V1054,9.057,8.977,M,71,3584.7929527975116,0.23811008407999015,HIP82817,"HIP82817 belongs to the Oph constellation. For more information, visit https://explorer.openstars.org/#view/hip-82817",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip82817.png,https://explorer.openstars.org/#view/hip-82817,0,0.1
99382,99382,99701,191849.0,,Gl 784,,,20.231446,-45.164019,6.1981,778.18,-159.55,-31.1,7.97,9.009,M0V,1.431,2.410191,-3.645204,-4.395049,5.26e-06,3.444e-05,1.917e-05,5.296580229327119,-0.7882608393019862,3.7727230993e-06,-7.73520227e-07,,,Tel,1,99382,,0.0216970155380085,,,,M,72,3742.312151627862,0.3543679724272819,HIP99701,"HIP99701 belongs to the Tel constellation. For more information, visit https://explorer.openstars.org/#view/hip-99701",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip99701.png,https://explorer.openstars.org/#view/hip-99701,0,0.1
74766,74766,74995,,,Gl 581,,,15.32412,-7.72228,6.2147,-1224.55,-99.52,-9.4,10.57,11.603,M5,1.6,-3.96982,-4.707934,-0.835068,-2.18e-05,3.137e-05,-1.68e-06,4.011845195123153,-0.1347792147575225,-5.9367859252e-06,-4.82486574e-07,,,Lib,1,74766,,0.0019897568110906,HO,10.595,10.485,M,73,3528.4089002305927,0.12083697612195848,HIP74995,"HIP74995 belongs to the Lib constellation. For more information, visit https://explorer.openstars.org/#view/hip-74995",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip74995.png,https://explorer.openstars.org/#view/hip-74995,0,0.09
34511,34511,34603,,,Gl 268,,,7.167196,38.52946,6.2945,-439.68,-948.36,37.9,11.65,12.655,M5Ve,1.7,-1.481414,4.696265,3.921162,-1.75e-06,5.014e-05,1.51e-06,1.8763674532480816,0.672465941433575,-2.1316287906e-06,-4.59777902e-06,,,Aur,1,34511,,0.0007550922276654,QY,11.712,11.562,M,74,3415.4875729023597,0.07947378004139954,HIP34603,"HIP34603 belongs to the Aur constellation. For more information, visit https://explorer.openstars.org/#view/hip-34603",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip34603.png,https://explorer.openstars.org/#view/hip-34603,0,0.09
